,contract,underlying,expiration,type,strike,style,bid,bid_size,ask,ask_size,volume,open_interest,quote_date,delta,gamma,theta,vega,implied_volatility
313156,MSFT130817P00042000,MSFT,2013-08-17,put,42.0,A,6.5,,6.7,,0,0,2013-06-07,-0.9105,0.0377,-2.1548,2.459,0.2663
313157,MSFT130817C00043000,MSFT,2013-08-17,call,43.0,A,0.01,,0.02,,0,8,2013-06-07,0.014,0.0118,-0.2728,0.559,0.1931
313158,MSFT130817P00043000,MSFT,2013-08-17,put,43.0,A,7.5,,7.7,,0,0,2013-06-07,-0.9171,0.0322,-2.2235,2.3174,0.2939
313159,MSFT130817C00044000,MSFT,2013-08-17,call,44.0,A,0.0,,0.02,,0,121,2013-06-07,0.0068,0.0063,-0.1454,0.297,0.1931
313160,MSFT130817P00044000,MSFT,2013-08-17,put,44.0,A,8.5,,8.7,,0,0,2013-06-07,-0.9223,0.028,-2.2866,2.2014,0.3204
313161,MSFT130921C00023000,MSFT,2013-09-21,call,23.0,A,12.0,,13.2,,0,0,2013-06-07,0.9788,0.0053,0.0402,0.7669,0.3973
313162,MSFT130921P00023000,MSFT,2013-09-21,put,23.0,A,0.03,,0.08,,0,0,2013-06-07,-0.0171,0.0055,-0.5752,0.8111,0.4028
313163,MSFT130921C00024000,MSFT,2013-09-21,call,24.0,A,10.95,,12.3,,0,0,2013-06-07,0.9689,0.0079,-0.2332,1.1524,0.3973
313164,MSFT130921P00024000,MSFT,2013-09-21,put,24.0,A,0.03,,0.09,,0,0,2013-06-07,-0.0196,0.0067,-0.5992,0.9126,0.3723
313165,MSFT130921C00025000,MSFT,2013-09-21,call,25.0,A,9.8,,11.8,,0,0,2013-06-07,0.9551,0.0112,-0.5795,1.6407,0.3973
313166,MSFT130921P00025000,MSFT,2013-09-21,put,25.0,A,0.06,,0.08,,0,5,2013-06-07,-0.0254,0.0088,-0.7063,1.1352,0.3521
313167,MSFT130921C00026000,MSFT,2013-09-21,call,26.0,A,9.1,,10.0,,0,0,2013-06-07,0.9476,0.0139,-0.6651,1.8868,0.3696
313168,MSFT130921P00026000,MSFT,2013-09-21,put,26.0,A,0.08,,0.1,,0,71,2013-06-07,-0.0334,0.0115,-0.8406,1.424,0.3333
313169,MSFT130921C00027000,MSFT,2013-09-21,call,27.0,A,8.6,,8.8,,0,0,2013-06-07,0.9361,0.0176,-0.8127,2.2404,0.3469
313170,MSFT130921P00027000,MSFT,2013-09-21,put,27.0,A,0.1,,0.14,,0,66,2013-06-07,-0.0448,0.0155,-1.0157,1.8067,0.3168
313171,MSFT130921C00028000,MSFT,2013-09-21,call,28.0,A,7.6,,7.8,,0,0,2013-06-07,0.9299,0.0213,-0.7719,2.4236,0.3096
313172,MSFT130921P00028000,MSFT,2013-09-21,put,28.0,A,0.14,,0.16,,0,31,2013-06-07,-0.0578,0.0203,-1.1692,2.214,0.2967
313173,MSFT130921C00029000,MSFT,2013-09-21,call,29.0,A,6.65,,6.85,,0,0,2013-06-07,0.9099,0.0277,-0.9906,2.9752,0.292
313174,MSFT130921P00029000,MSFT,2013-09-21,put,29.0,A,0.19,,0.21,,0,83,2013-06-07,-0.0775,0.027,-1.3918,2.777,0.2806
313175,MSFT130921C00030000,MSFT,2013-09-21,call,30.0,A,5.8,,5.9,,0,52,2013-06-07,0.8762,0.0363,-1.3802,3.7962,0.2849
313176,MSFT130921P00030000,MSFT,2013-09-21,put,30.0,A,0.26,,0.28,,20,826,2013-06-07,-0.1044,0.0354,-1.6495,3.4638,0.2655
313177,MSFT130921C00031000,MSFT,2013-09-21,call,31.0,A,4.9,,4.95,,0,99,2013-06-07,0.8453,0.0462,-1.5485,4.4512,0.2623
313178,MSFT130921P00031000,MSFT,2013-09-21,put,31.0,A,0.37,,0.39,,1,652,2013-06-07,-0.143,0.0463,-1.9795,4.3198,0.2542
313179,MSFT130921C00032000,MSFT,2013-09-21,call,32.0,A,4.0,,4.1,,0,221,2013-06-07,0.8,0.0585,-1.7912,5.2692,0.2452
313180,MSFT130921P00032000,MSFT,2013-09-21,put,32.0,A,0.51,,0.53,,17,1032,2013-06-07,-0.1914,0.0589,-2.2807,5.2133,0.2411
313181,MSFT130921C00033000,MSFT,2013-09-21,call,33.0,A,3.2,,3.3,,14,231,2013-06-07,0.7378,0.072,-2.0789,6.1628,0.2332
313182,MSFT130921P00033000,MSFT,2013-09-21,put,33.0,A,0.72,,0.74,,104,478,2013-06-07,-0.256,0.0723,-2.6076,6.1501,0.2318
313183,MSFT130921C00034000,MSFT,2013-09-21,call,34.0,A,2.48,,2.53,,12,339,2013-06-07,0.6617,0.0857,-2.2861,6.9433,0.2206
313184,MSFT130921P00034000,MSFT,2013-09-21,put,34.0,A,1.0,,1.02,,364,1331,2013-06-07,-0.3342,0.085,-2.8632,6.9523,0.2228
313185,MSFT130921C00035000,MSFT,2013-09-21,call,35.0,A,1.84,,1.87,,85,5539,2013-06-07,0.5705,0.0969,-2.405,7.4753,0.2101
313186,MSFT130921P00035000,MSFT,2013-09-21,put,35.0,A,1.37,,1.4,,72,1416,2013-06-07,-0.425,0.0944,-3.0239,7.4779,0.2158
313187,MSFT130921C00036000,MSFT,2013-09-21,call,36.0,A,1.31,,1.34,,138,1354,2013-06-07,0.4696,0.1016,-2.4124,7.5862,0.2033
313188,MSFT130921P00036000,MSFT,2013-09-21,put,36.0,A,1.85,,1.88,,0,429,2013-06-07,-0.5228,0.0982,-3.0467,7.5893,0.2104
313189,MSFT130921C00037000,MSFT,2013-09-21,call,37.0,A,0.89,,0.92,,46,2297,2013-06-07,0.3678,0.099,-2.2643,7.1954,0.1979
313190,MSFT130921P00037000,MSFT,2013-09-21,put,37.0,A,2.43,,2.49,,0,148,2013-06-07,-0.6194,0.0951,-2.9337,7.2425,0.2074
313191,MSFT130921C00038000,MSFT,2013-09-21,call,38.0,A,0.58,,0.6,,4,410,2013-06-07,0.2728,0.0895,-1.9771,6.3524,0.1933
313192,MSFT130921P00038000,MSFT,2013-09-21,put,38.0,A,3.1,,3.2,,0,250,2013-06-07,-0.7085,0.0864,-2.6858,6.5016,0.2049
313193,MSFT130921C00039000,MSFT,2013-09-21,call,39.0,A,0.36,,0.39,,5,347,2013-06-07,0.1948,0.0747,-1.6457,5.2697,0.192
313194,MSFT130921P00039000,MSFT,2013-09-21,put,39.0,A,3.85,,4.0,,0,0,2013-06-07,-0.7852,0.0738,-2.3546,5.505,0.2031
313195,MSFT130921C00040000,MSFT,2013-09-21,call,40.0,A,0.22,,0.24,,51,209,2013-06-07,0.1315,0.0585,-1.2694,4.0801,0.1898
313196,MSFT130921P00040000,MSFT,2013-09-21,put,40.0,A,4.75,,4.85,,0,6,2013-06-07,-0.8375,0.0599,-2.1129,4.6034,0.2093
313197,MSFT130921C00041000,MSFT,2013-09-21,call,41.0,A,0.13,,0.15,,0,135,2013-06-07,0.0874,0.0434,-0.9542,3.0396,0.1903
313198,MSFT130921P00041000,MSFT,2013-09-21,put,41.0,A,5.65,,5.85,,0,0,2013-06-07,-0.8674,0.0486,-2.0042,3.9913,0.2237
313199,MSFT130921C00042000,MSFT,2013-09-21,call,42.0,A,0.08,,0.09,,16,42,2013-06-07,0.0566,0.031,-0.691,2.1787,0.1913
313200,MSFT130921P00042000,MSFT,2013-09-21,put,42.0,A,6.45,,7.25,,0,0,2013-06-07,-0.8716,0.0416,-2.1804,3.8998,0.2551
313201,MSFT130921C00043000,MSFT,2013-09-21,call,43.0,A,0.05,,0.06,,0,5,2013-06-07,0.0385,0.0222,-0.5212,1.5986,0.1958
313202,MSFT130921P00043000,MSFT,2013-09-21,put,43.0,A,7.45,,8.25,,0,0,2013-06-07,-0.8891,0.0353,-2.0997,3.4974,0.27
313203,MSFT131019C00014000,MSFT,2013-10-19,call,14.0,A,19.55,,23.25,,0,0,2013-06-07,0.9943,0.0,0.5003,0.0072,0.4234
313204,MSFT131019P00014000,MSFT,2013-10-19,put,14.0,A,0.0,,0.02,,200,130,2013-06-07,0.0,0.0,-0.0002,0.0004,0.3521
313205,MSFT131019C00015000,MSFT,2013-10-19,call,15.0,A,18.6,,22.3,,0,0,2013-06-07,0.9942,0.0001,0.4906,0.019,0.4234
313206,MSFT131019P00015000,MSFT,2013-10-19,put,15.0,A,0.0,,0.02,,0,192,2013-06-07,0.0,0.0,-0.0007,0.0015,0.3521
313207,MSFT131019C00016000,MSFT,2013-10-19,call,16.0,A,17.85,,21.3,,0,0,2013-06-07,0.9938,0.0002,0.473,0.0445,0.4234
313208,MSFT131019P00016000,MSFT,2013-10-19,put,16.0,A,0.01,,0.02,,0,10340,2013-06-07,-0.0038,0.001,-0.175,0.2413,0.5249
313209,MSFT131019C00017000,MSFT,2013-10-19,call,17.0,A,16.8,,20.25,,0,0,2013-06-07,0.9931,0.0005,0.4416,0.0932,0.4234
313210,MSFT131019P00017000,MSFT,2013-10-19,put,17.0,A,0.01,,0.03,,0,168,2013-06-07,-0.0048,0.0013,-0.2099,0.3031,0.5008
313211,MSFT131019C00018000,MSFT,2013-10-19,call,18.0,A,16.0,,19.2,,0,0,2013-06-07,0.9917,0.0009,0.3891,0.1781,0.4234
313212,MSFT131019P00018000,MSFT,2013-10-19,put,18.0,A,0.02,,0.03,,0,379,2013-06-07,-0.0067,0.0018,-0.2682,0.4013,0.4829
313213,MSFT131019C00019000,MSFT,2013-10-19,call,19.0,A,14.9,,18.2,,0,0,2013-06-07,0.9894,0.0016,0.3069,0.3136,0.4234
313214,MSFT131019P00019000,MSFT,2013-10-19,put,19.0,A,0.02,,0.06,,0,788,2013-06-07,-0.0097,0.0025,-0.3643,0.5578,0.4715
313215,MSFT131019C00020000,MSFT,2013-10-19,call,20.0,A,15.6,,15.75,,0,41,2013-06-07,0.9856,0.0026,0.186,0.5145,0.4234
313216,MSFT131019P00020000,MSFT,2013-10-19,put,20.0,A,0.03,,0.06,,0,2867,2013-06-07,-0.012,0.0032,-0.4141,0.6677,0.4473
313217,MSFT131019C00021000,MSFT,2013-10-19,call,21.0,A,13.3,,14.85,,0,5,2013-06-07,0.9799,0.004,0.0188,0.7941,0.4234
313218,MSFT131019P00021000,MSFT,2013-10-19,put,21.0,A,0.03,,0.05,,0,6159,2013-06-07,-0.012,0.0035,-0.378,0.669,0.4071
313219,MSFT131019C00022000,MSFT,2013-10-19,call,22.0,A,13.0,,14.2,,0,0,2013-06-07,0.9717,0.0059,-0.2002,1.161,0.4234
313220,MSFT131019P00022000,MSFT,2013-10-19,put,22.0,A,0.04,,0.08,,0,625,2013-06-07,-0.0172,0.005,-0.5078,0.9193,0.3976
313221,MSFT131019C00023000,MSFT,2013-10-19,call,23.0,A,11.35,,12.75,,0,0,2013-06-07,0.9606,0.0082,-0.4727,1.6182,0.4234
313222,MSFT131019P00023000,MSFT,2013-10-19,put,23.0,A,0.05,,0.07,,30,3779,2013-06-07,-0.0191,0.0059,-0.5115,1.0027,0.3666
313223,MSFT131019C00024000,MSFT,2013-10-19,call,24.0,A,11.65,,11.75,,10,93,2013-06-07,0.9461,0.011,-0.7968,2.1619,0.4234
313224,MSFT131019P00024000,MSFT,2013-10-19,put,24.0,A,0.07,,0.09,,10,5500,2013-06-07,-0.0256,0.0079,-0.6308,1.2855,0.3521
313225,MSFT131019C00025000,MSFT,2013-10-19,call,25.0,A,10.65,,10.75,,3,29,2013-06-07,0.942,0.0128,-0.7682,2.306,0.3864
313226,MSFT131019P00025000,MSFT,2013-10-19,put,25.0,A,0.1,,0.11,,125,12839,2013-06-07,-0.034,0.0104,-0.7646,1.6238,0.3373
313227,MSFT131019C00026000,MSFT,2013-10-19,call,26.0,A,9.65,,9.75,,0,187,2013-06-07,0.9373,0.0151,-0.7378,2.4682,0.3506
313228,MSFT131019P00026000,MSFT,2013-10-19,put,26.0,A,0.12,,0.13,,30,3216,2013-06-07,-0.0419,0.0131,-0.8529,1.928,0.3162
313229,MSFT131019C00027000,MSFT,2013-10-19,call,27.0,A,8.7,,8.8,,5,514,2013-06-07,0.9225,0.019,-0.9106,2.9512,0.3337
313230,MSFT131019P00027000,MSFT,2013-10-19,put,27.0,A,0.17,,0.18,,0,3381,2013-06-07,-0.0576,0.0175,-1.0665,2.4842,0.3062
313231,MSFT131019C00028000,MSFT,2013-10-19,call,28.0,A,7.75,,7.85,,54,1951,2013-06-07,0.9059,0.0237,-1.0564,3.4533,0.3139
313232,MSFT131019P00028000,MSFT,2013-10-19,put,28.0,A,0.22,,0.23,,10,6846,2013-06-07,-0.0746,0.0225,-1.2412,3.036,0.2908
313233,MSFT131019C00029000,MSFT,2013-10-19,call,29.0,A,6.8,,6.9,,40,4748,2013-06-07,0.8873,0.0294,-1.1663,3.9722,0.2911
313234,MSFT131019P00029000,MSFT,2013-10-19,put,29.0,A,0.27,,0.29,,0,13545,2013-06-07,-0.0946,0.0286,-1.3966,3.6276,0.2728
313235,MSFT131019C00030000,MSFT,2013-10-19,call,30.0,A,5.85,,5.95,,77,89314,2013-06-07,0.8655,0.0366,-1.2443,4.5258,0.2661
313236,MSFT131019P00030000,MSFT,2013-10-19,put,30.0,A,0.37,,0.39,,8,4026,2013-06-07,-0.1258,0.0365,-1.6519,4.4504,0.2621
313237,MSFT131019C00031000,MSFT,2013-10-19,call,31.0,A,4.95,,5.05,,46,18693,2013-06-07,0.831,0.0458,-1.4236,5.3077,0.2491
313238,MSFT131019P00031000,MSFT,2013-10-19,put,31.0,A,0.5,,0.52,,1,7105,2013-06-07,-0.1653,0.0458,-1.9112,5.3452,0.2513
313239,MSFT131019C00032000,MSFT,2013-10-19,call,32.0,A,4.15,,4.2,,34,23089,2013-06-07,0.7814,0.0563,-1.6842,6.2512,0.2391
313240,MSFT131019P00032000,MSFT,2013-10-19,put,32.0,A,0.67,,0.69,,60,6119,2013-06-07,-0.2141,0.0561,-2.158,6.2698,0.2405
313241,MSFT131019C00033000,MSFT,2013-10-19,call,33.0,A,3.35,,3.45,,29,21362,2013-06-07,0.7208,0.0671,-1.9156,7.156,0.2295
313242,MSFT131019P00033000,MSFT,2013-10-19,put,33.0,A,0.9,,0.93,,16,5473,2013-06-07,-0.2753,0.0666,-2.3999,7.177,0.232
313243,MSFT131019C00034000,MSFT,2013-10-19,call,34.0,A,2.66,,2.7,,178,30136,2013-06-07,0.6495,0.0777,-2.073,7.9144,0.2189
313244,MSFT131019P00034000,MSFT,2013-10-19,put,34.0,A,1.2,,1.23,,8,7727,2013-06-07,-0.347,0.0763,-2.582,7.9321,0.2238
313245,MSFT131019C00035000,MSFT,2013-10-19,call,35.0,A,2.03,,2.08,,248,10292,2013-06-07,0.5669,0.0859,-2.1723,8.4207,0.211
313246,MSFT131019P00035000,MSFT,2013-10-19,put,35.0,A,1.59,,1.62,,353,5038,2013-06-07,-0.4281,0.0832,-2.6973,8.4228,0.2177
313247,MSFT131019C00036000,MSFT,2013-10-19,call,36.0,A,1.52,,1.55,,1076,7044,2013-06-07,0.4779,0.0893,-2.1868,8.5426,0.2057
313248,MSFT131019P00036000,MSFT,2013-10-19,put,36.0,A,2.07,,2.1,,34,489,2013-06-07,-0.5144,0.0866,-2.709,8.5448,0.2124
313249,MSFT131019C00037000,MSFT,2013-10-19,call,37.0,A,1.1,,1.12,,1169,5415,2013-06-07,0.3883,0.088,-2.089,8.2287,0.2012
313250,MSFT131019P00037000,MSFT,2013-10-19,put,37.0,A,2.64,,2.69,,12,316,2013-06-07,-0.6004,0.0851,-2.6241,8.2617,0.2089
313251,MSFT131019C00038000,MSFT,2013-10-19,call,38.0,A,0.77,,0.79,,62,5822,2013-06-07,0.3046,0.0816,-1.9035,7.5239,0.1983
313252,MSFT131019P00038000,MSFT,2013-10-19,put,38.0,A,3.3,,3.35,,0,1065,2013-06-07,-0.6825,0.0796,-2.4309,7.602,0.2051
313253,MSFT131019C00039000,MSFT,2013-10-19,call,39.0,A,0.52,,0.55,,15,2531,2013-06-07,0.2302,0.0718,-1.6465,6.534,0.1958
313254,MSFT131019P00039000,MSFT,2013-10-19,put,39.0,A,4.05,,4.15,,0,1124,2013-06-07,-0.7498,0.0702,-2.2395,6.7544,0.2071
313255,MSFT131019C00040000,MSFT,2013-10-19,call,40.0,A,0.35,,0.37,,46,2437,2013-06-07,0.1692,0.06,-1.3695,5.4272,0.1947
313256,MSFT131019P00040000,MSFT,2013-10-19,put,40.0,A,4.85,,4.95,,0,253,2013-06-07,-0.8129,0.0599,-1.9339,5.6746,0.2038
313257,MSFT131019C00041000,MSFT,2013-10-19,call,41.0,A,0.23,,0.25,,2,228,2013-06-07,0.1217,0.048,-1.1045,4.3494,0.1948
313258,MSFT131019P00041000,MSFT,2013-10-19,put,41.0,A,5.7,,6.05,,0,0,2013-06-07,-0.8375,0.05,-1.9322,5.1695,0.2223
313259,MSFT131019C00042000,MSFT,2013-10-19,call,42.0,A,0.15,,0.16,,0,266,2013-06-07,0.0851,0.0371,-0.8551,3.3536,0.1947
313260,MSFT131019P00042000,MSFT,2013-10-19,put,42.0,A,6.45,,7.0,,0,0,2013-06-07,-0.8871,0.04,-1.5407,3.9763,0.2134
313261,MSFT131019C00043000,MSFT,2013-10-19,call,43.0,A,0.1,,0.11,,412,655,2013-06-07,0.0601,0.0281,-0.6642,2.5681,0.1967
313262,MSFT131019P00043000,MSFT,2013-10-19,put,43.0,A,7.5,,8.1,,0,10,2013-06-07,-0.9013,0.0337,-1.5033,3.585,0.2283
313263,MSFT140118C00015000,MSFT,2014-01-18,call,15.0,A,20.55,,20.7,,3,211,2013-06-07,0.9519,0.0039,-0.6535,2.2022,0.7221
313264,MSFT140118P00015000,MSFT,2014-01-18,put,15.0,A,0.05,,0.06,,0,12609,2013-06-07,-0.01,0.0018,-0.3131,0.7354,0.5135
313265,MSFT140118C00016000,MSFT,2014-01-18,call,16.0,A,19.55,,19.7,,0,0,2013-06-07,0.9493,0.0044,-0.6413,2.3313,0.6734
313266,MSFT140118P00016000,MSFT,2014-01-18,put,16.0,A,0.05,,0.07,,430,80,2013-06-07,-0.0113,0.0022,-0.3317,0.826,0.4836
313267,MSFT140118C00017000,MSFT,2014-01-18,call,17.0,A,18.55,,18.75,,0,28,2013-06-07,0.945,0.0051,-0.6861,2.5413,0.6368
313268,MSFT140118P00017000,MSFT,2014-01-18,put,17.0,A,0.06,,0.08,,381,133,2013-06-07,-0.0136,0.0027,-0.3724,0.9721,0.4606
313269,MSFT140118C00018000,MSFT,2014-01-18,call,18.0,A,17.65,,17.75,,0,138,2013-06-07,0.9381,0.006,-0.8043,2.864,0.6129
313270,MSFT140118P00018000,MSFT,2014-01-18,put,18.0,A,0.07,,0.09,,153,10445,2013-06-07,-0.0162,0.0033,-0.4106,1.1268,0.4373
313271,MSFT140118C00019000,MSFT,2014-01-18,call,19.0,A,16.65,,16.75,,0,174,2013-06-07,0.9345,0.0068,-0.7866,3.0265,0.5708
313272,MSFT140118P00019000,MSFT,2014-01-18,put,19.0,A,0.09,,0.1,,0,139,2013-06-07,-0.0197,0.0041,-0.4657,1.3354,0.4178
313273,MSFT140118C00020000,MSFT,2014-01-18,call,20.0,A,15.6,,15.75,,30,6122,2013-06-07,0.9328,0.0076,-0.7031,3.1027,0.5222
313274,MSFT140118P00020000,MSFT,2014-01-18,put,20.0,A,0.1,,0.12,,0,29873,2013-06-07,-0.0235,0.005,-0.5153,1.5512,0.3971
313275,MSFT140118C00021000,MSFT,2014-01-18,call,21.0,A,14.65,,14.75,,0,72,2013-06-07,0.9265,0.0088,-0.745,3.3781,0.4925
313276,MSFT140118P00021000,MSFT,2014-01-18,put,21.0,A,0.12,,0.14,,0,643,2013-06-07,-0.0285,0.0062,-0.5784,1.8218,0.3787
313277,MSFT140118C00022000,MSFT,2014-01-18,call,22.0,A,13.65,,13.75,,0,0,2013-06-07,0.922,0.01,-0.7215,3.571,0.4559
313278,MSFT140118P00022000,MSFT,2014-01-18,put,22.0,A,0.15,,0.16,,0,1599,2013-06-07,-0.0348,0.0076,-0.6519,2.145,0.3615
313279,MSFT140118C00023000,MSFT,2014-01-18,call,23.0,A,12.65,,12.75,,29,1713,2013-06-07,0.917,0.0115,-0.6965,3.7789,0.4208
313280,MSFT140118P00023000,MSFT,2014-01-18,put,23.0,A,0.18,,0.2,,175,53462,2013-06-07,-0.0431,0.0094,-0.7466,2.553,0.3469
313281,MSFT140118C00024000,MSFT,2014-01-18,call,24.0,A,11.65,,11.8,,0,8,2013-06-07,0.909,0.0133,-0.7204,4.0988,0.3928
313282,MSFT140118P00024000,MSFT,2014-01-18,put,24.0,A,0.21,,0.23,,2,1463,2013-06-07,-0.0514,0.0114,-0.818,2.9423,0.3288
313283,MSFT140118C00025000,MSFT,2014-01-18,call,25.0,A,10.7,,10.8,,20,13573,2013-06-07,0.8998,0.0156,-0.7446,4.4546,0.3658
313284,MSFT140118P00025000,MSFT,2014-01-18,put,25.0,A,0.27,,0.28,,60,96429,2013-06-07,-0.0643,0.0142,-0.9424,3.5076,0.3167
313285,MSFT140118C00026000,MSFT,2014-01-18,call,26.0,A,9.75,,9.85,,2,189,2013-06-07,0.8868,0.0183,-0.8076,4.9276,0.3438
313286,MSFT140118P00026000,MSFT,2014-01-18,put,26.0,A,0.32,,0.34,,25,3799,2013-06-07,-0.0783,0.0173,-1.0483,4.0777,0.3018
313287,MSFT140118C00027000,MSFT,2014-01-18,call,27.0,A,8.75,,8.9,,11,46357,2013-06-07,0.8751,0.0216,-0.8113,5.3339,0.3162
313288,MSFT140118P00027000,MSFT,2014-01-18,put,27.0,A,0.4,,0.42,,5,70126,2013-06-07,-0.0972,0.0211,-1.1887,4.7874,0.2902
313289,MSFT140118C00028000,MSFT,2014-01-18,call,28.0,A,7.85,,7.95,,0,463,2013-06-07,0.8553,0.0256,-0.904,5.9734,0.2984
313290,MSFT140118P00028000,MSFT,2014-01-18,put,28.0,A,0.49,,0.51,,10,6817,2013-06-07,-0.1189,0.0254,-1.3209,5.5361,0.2774
313291,MSFT140118C00029000,MSFT,2014-01-18,call,29.0,A,6.95,,7.05,,0,940,2013-06-07,0.8315,0.0304,-0.997,6.6734,0.2811
313292,MSFT140118P00029000,MSFT,2014-01-18,put,29.0,A,0.61,,0.64,,3,14224,2013-06-07,-0.1469,0.0306,-1.4805,6.4021,0.2673
313293,MSFT140118C00030000,MSFT,2014-01-18,call,30.0,A,6.05,,6.15,,403,98714,2013-06-07,0.8042,0.036,-1.0691,7.3965,0.2624
313294,MSFT140118P00030000,MSFT,2014-01-18,put,30.0,A,0.77,,0.79,,1779,55810,2013-06-07,-0.1804,0.0363,-1.6417,7.3134,0.2577
313295,MSFT140118C00031000,MSFT,2014-01-18,call,31.0,A,5.25,,5.35,,32,3580,2013-06-07,0.7641,0.0417,-1.2371,8.3152,0.2543
313296,MSFT140118P00031000,MSFT,2014-01-18,put,31.0,A,0.96,,0.99,,116,3472,2013-06-07,-0.2202,0.0423,-1.8018,8.2415,0.249
313297,MSFT140118C00032000,MSFT,2014-01-18,call,32.0,A,4.45,,4.55,,80,33567,2013-06-07,0.7215,0.0485,-1.3308,9.1266,0.2405
313298,MSFT140118P00032000,MSFT,2014-01-18,put,32.0,A,1.2,,1.23,,117,16829,2013-06-07,-0.2666,0.0485,-1.9505,9.1315,0.241
313299,MSFT140118C00033000,MSFT,2014-01-18,call,33.0,A,3.75,,3.85,,112,11431,2013-06-07,0.6683,0.0542,-1.4704,9.923,0.2342
313300,MSFT140118P00033000,MSFT,2014-01-18,put,33.0,A,1.5,,1.53,,127,8306,2013-06-07,-0.3196,0.0541,-2.0843,9.924,0.2344
313301,MSFT140118C00034000,MSFT,2014-01-18,call,34.0,A,3.1,,3.2,,210,32042,2013-06-07,0.6101,0.0594,-1.5617,10.5381,0.2268
313302,MSFT140118P00034000,MSFT,2014-01-18,put,34.0,A,1.86,,1.89,,222,11017,2013-06-07,-0.3781,0.059,-2.1862,10.5409,0.2285
313303,MSFT140118C00035000,MSFT,2014-01-18,call,35.0,A,2.54,,2.58,,5785,99496,2013-06-07,0.5469,0.0635,-1.6112,10.9205,0.2199
313304,MSFT140118P00035000,MSFT,2014-01-18,put,35.0,A,2.29,,2.32,,2955,21491,2013-06-07,-0.4407,0.0625,-2.2493,10.9196,0.2235
313305,MSFT140118C00036000,MSFT,2014-01-18,call,36.0,A,2.03,,2.07,,101,11344,2013-06-07,0.4807,0.0656,-1.6224,11.0142,0.2146
313306,MSFT140118P00036000,MSFT,2014-01-18,put,36.0,A,2.8,,2.82,,1246,944,2013-06-07,-0.5052,0.0641,-2.271,11.0158,0.2197
313307,MSFT140118C00037000,MSFT,2014-01-18,call,37.0,A,1.6,,1.64,,280,60329,2013-06-07,0.4145,0.0655,-1.592,10.7956,0.2107
313308,MSFT140118P00037000,MSFT,2014-01-18,put,37.0,A,3.35,,3.45,,0,772,2013-06-07,-0.5686,0.0635,-2.2577,10.8217,0.2179
313309,MSFT140118C00038000,MSFT,2014-01-18,call,38.0,A,1.25,,1.27,,530,3675,2013-06-07,0.3503,0.0634,-1.5163,10.2803,0.2074
313310,MSFT140118P00038000,MSFT,2014-01-18,put,38.0,A,4.0,,4.1,,210,405,2013-06-07,-0.6295,0.0613,-2.1965,10.3614,0.2161
313311,MSFT140118C00039000,MSFT,2014-01-18,call,39.0,A,0.96,,0.99,,1361,4271,2013-06-07,0.2916,0.0593,-1.4139,9.5337,0.2057
313312,MSFT140118P00039000,MSFT,2014-01-18,put,39.0,A,4.7,,4.8,,0,2,2013-06-07,-0.6872,0.0578,-2.089,9.6663,0.2137
313313,MSFT140118C00040000,MSFT,2014-01-18,call,40.0,A,0.73,,0.75,,6341,123953,2013-06-07,0.238,0.054,-1.2788,8.6056,0.2038
313314,MSFT140118P00040000,MSFT,2014-01-18,put,40.0,A,5.45,,5.6,,20,3769,2013-06-07,-0.7373,0.0529,-1.9747,8.845,0.2137
313315,MSFT140118C00041000,MSFT,2014-01-18,call,41.0,A,0.56,,0.58,,50,914,2013-06-07,0.1936,0.0478,-1.149,7.6406,0.2042
313316,MSFT140118P00041000,MSFT,2014-01-18,put,41.0,A,6.3,,6.4,,0,53,2013-06-07,-0.78,0.0474,-1.8543,7.9698,0.2149
313317,MSFT140118C00042000,MSFT,2014-01-18,call,42.0,A,0.42,,0.44,,1,6924,2013-06-07,0.1552,0.0416,-1.0069,6.6414,0.2042
313318,MSFT140118P00042000,MSFT,2014-01-18,put,42.0,A,7.15,,7.25,,0,445,2013-06-07,-0.8185,0.0417,-1.7102,7.0272,0.2148
313319,MSFT140118C00043000,MSFT,2014-01-18,call,43.0,A,0.32,,0.34,,50,1126,2013-06-07,0.1239,0.0356,-0.8737,5.7001,0.205
313320,MSFT140118P00043000,MSFT,2014-01-18,put,43.0,A,8.05,,8.15,,0,132,2013-06-07,-0.8474,0.0365,-1.599,6.2139,0.2179
313321,MSFT140118C00044000,MSFT,2014-01-18,call,44.0,A,0.24,,0.26,,20,577,2013-06-07,0.0983,0.03,-0.7487,4.8311,0.206
313322,MSFT140118P00044000,MSFT,2014-01-18,put,44.0,A,8.95,,9.1,,0,11,2013-06-07,-0.8707,0.0316,-1.4972,5.4801,0.2216
313323,MSFT140118C00045000,MSFT,2014-01-18,call,45.0,A,0.18,,0.2,,0,76612,2013-06-07,0.0784,0.0251,-0.6412,4.0801,0.2078
313324,MSFT140118P00045000,MSFT,2014-01-18,put,45.0,A,9.9,,10.05,,0,1217,2013-06-07,-0.8875,0.0276,-1.4243,4.9022,0.2275
313325,MSFT140118C00046000,MSFT,2014-01-18,call,46.0,A,0.14,,0.16,,0,259,2013-06-07,0.0625,0.0208,-0.5473,3.4319,0.2099
313326,MSFT140118P00046000,MSFT,2014-01-18,put,46.0,A,10.85,,11.0,,0,0,2013-06-07,-0.9038,0.0238,-1.3332,4.3026,0.2311
