,contract,underlying,expiration,type,strike,style,bid,bid_size,ask,ask_size,volume,open_interest,quote_date,delta,gamma,theta,vega,implied_volatility
1044,AAPL130622C00205000,AAPL,2013-06-22,call,205.0,A,243.65,,246.1,,0,23,2013-06-03,0.9999,0.0,0.617,0.0,0.3338
1045,AAPL130622P00205000,AAPL,2013-06-22,put,205.0,A,0.0,,0.03,,0,31,2013-06-03,0.0,0.0,0.0,0.0,0.3584
1046,AAPL130622C00210000,AAPL,2013-06-22,call,210.0,A,238.65,,241.4,,0,26,2013-06-03,0.9999,0.0,0.6032,0.0,0.3338
1047,AAPL130622P00210000,AAPL,2013-06-22,put,210.0,A,0.0,,0.03,,0,10,2013-06-03,0.0,0.0,0.0,0.0,0.3584
1048,AAPL130622C00215000,AAPL,2013-06-22,call,215.0,A,233.85,,236.25,,0,13,2013-06-03,0.9999,0.0,0.5896,0.0,0.3338
1049,AAPL130622P00215000,AAPL,2013-06-22,put,215.0,A,0.0,,0.03,,0,34,2013-06-03,0.0,0.0,0.0,0.0,0.3584
1050,AAPL130622C00220000,AAPL,2013-06-22,call,220.0,A,228.7,,231.4,,0,13,2013-06-03,0.9999,0.0,0.5759,0.0,0.3338
1051,AAPL130622P00220000,AAPL,2013-06-22,put,220.0,A,0.0,,0.03,,0,60,2013-06-03,0.0,0.0,0.0,0.0,0.3584
1052,AAPL130622C00225000,AAPL,2013-06-22,call,225.0,A,223.65,,226.1,,0,0,2013-06-03,0.9999,0.0,0.5622,0.0,0.3338
1053,AAPL130622P00225000,AAPL,2013-06-22,put,225.0,A,0.0,,0.03,,0,221,2013-06-03,0.0,0.0,0.0,0.0,0.3584
1054,AAPL130622C00230000,AAPL,2013-06-22,call,230.0,A,218.65,,221.3,,0,1,2013-06-03,0.9999,0.0,0.5486,0.0,0.3338
1055,AAPL130622P00230000,AAPL,2013-06-22,put,230.0,A,0.0,,0.03,,0,276,2013-06-03,0.0,0.0,0.0,0.0,0.3584
1056,AAPL130622C00235000,AAPL,2013-06-22,call,235.0,A,213.65,,216.1,,0,17,2013-06-03,0.9999,0.0,0.5349,0.0,0.3338
1057,AAPL130622P00235000,AAPL,2013-06-22,put,235.0,A,0.0,,0.03,,0,729,2013-06-03,0.0,0.0,0.0,0.0,0.3584
1058,AAPL130622C00240000,AAPL,2013-06-22,call,240.0,A,208.75,,211.35,,0,0,2013-06-03,0.9999,0.0,0.5212,0.0,0.3338
1059,AAPL130622P00240000,AAPL,2013-06-22,put,240.0,A,0.0,,0.03,,0,265,2013-06-03,0.0,0.0,0.0,0.0,0.3584
1060,AAPL130622C00245000,AAPL,2013-06-22,call,245.0,A,203.75,,206.35,,0,0,2013-06-03,0.9999,0.0,0.5074,0.0,0.3338
1061,AAPL130622P00245000,AAPL,2013-06-22,put,245.0,A,0.0,,0.03,,0,190,2013-06-03,0.0,0.0,0.0,0.0,0.3584
1062,AAPL130622C00250000,AAPL,2013-06-22,call,250.0,A,198.75,,201.35,,0,13,2013-06-03,0.9999,0.0,0.4938,0.0,0.3338
1063,AAPL130622P00250000,AAPL,2013-06-22,put,250.0,A,0.0,,0.02,,0,516,2013-06-03,0.0,0.0,0.0,0.0,0.3584
1064,AAPL130622C00255000,AAPL,2013-06-22,call,255.0,A,193.65,,196.4,,0,17,2013-06-03,0.9999,0.0,0.4801,0.0,0.3338
1065,AAPL130622P00255000,AAPL,2013-06-22,put,255.0,A,0.0,,0.03,,0,343,2013-06-03,0.0,0.0,0.0,0.0,0.3584
1066,AAPL130622C00260000,AAPL,2013-06-22,call,260.0,A,188.6,,191.25,,0,0,2013-06-03,0.9999,0.0,0.4665,0.0,0.3338
1067,AAPL130622P00260000,AAPL,2013-06-22,put,260.0,A,0.0,,0.03,,0,158,2013-06-03,0.0,0.0,0.0,0.0,0.3584
1068,AAPL130622C00265000,AAPL,2013-06-22,call,265.0,A,184.55,,186.4,,0,2,2013-06-03,0.9999,0.0,0.4528,0.0,0.3338
1069,AAPL130622P00265000,AAPL,2013-06-22,put,265.0,A,0.0,,0.03,,0,280,2013-06-03,0.0,0.0,0.0,0.0,0.3584
1070,AAPL130622C00270000,AAPL,2013-06-22,call,270.0,A,178.7,,181.45,,0,0,2013-06-03,0.9999,0.0,0.4391,0.0,0.3338
1071,AAPL130622P00270000,AAPL,2013-06-22,put,270.0,A,0.0,,0.03,,0,389,2013-06-03,0.0,0.0,0.0,0.0,0.3584
1072,AAPL130622C00275000,AAPL,2013-06-22,call,275.0,A,173.65,,176.7,,0,0,2013-06-03,0.9999,0.0,0.4254,0.0,0.3338
1073,AAPL130622P00275000,AAPL,2013-06-22,put,275.0,A,0.0,,0.03,,0,371,2013-06-03,0.0,0.0,0.0,0.0,0.3584
1074,AAPL130622C00280000,AAPL,2013-06-22,call,280.0,A,168.7,,171.4,,0,0,2013-06-03,0.9999,0.0,0.4117,0.0,0.3338
1075,AAPL130622P00280000,AAPL,2013-06-22,put,280.0,A,0.0,,0.03,,2,522,2013-06-03,0.0,0.0,0.0,0.0,0.3584
1076,AAPL130622C00285000,AAPL,2013-06-22,call,285.0,A,163.65,,166.4,,0,23,2013-06-03,0.9999,0.0,0.398,0.0,0.3338
1077,AAPL130622P00285000,AAPL,2013-06-22,put,285.0,A,0.0,,0.03,,0,742,2013-06-03,0.0,0.0,0.0,0.0,0.3584
1078,AAPL130622C00290000,AAPL,2013-06-22,call,290.0,A,159.9,,161.15,,0,2,2013-06-03,0.9999,0.0,0.3844,0.0,0.3338
1079,AAPL130622P00290000,AAPL,2013-06-22,put,290.0,A,0.0,,0.03,,3,998,2013-06-03,0.0,0.0,0.0,0.0,0.3584
1080,AAPL130622C00295000,AAPL,2013-06-22,call,295.0,A,153.85,,156.3,,0,0,2013-06-03,0.9999,0.0,0.3706,0.0,0.3338
1081,AAPL130622P00295000,AAPL,2013-06-22,put,295.0,A,0.0,,0.03,,0,1117,2013-06-03,0.0,0.0,-0.0001,0.0,0.3584
1082,AAPL130622C00300000,AAPL,2013-06-22,call,300.0,A,150.2,,151.0,,16,109,2013-06-03,0.9999,0.0,0.357,0.0,0.3338
1083,AAPL130622P00300000,AAPL,2013-06-22,put,300.0,A,0.0,,0.03,,200,2002,2013-06-03,0.0,0.0,-0.0003,0.0001,0.3584
1084,AAPL130622C00305000,AAPL,2013-06-22,call,305.0,A,144.45,,146.2,,0,5,2013-06-03,0.9999,0.0,0.3432,0.0,0.3338
1085,AAPL130622P00305000,AAPL,2013-06-22,put,305.0,A,0.0,,0.03,,50,859,2013-06-03,0.0,0.0,-0.0009,0.0002,0.3584
1086,AAPL130622C00310000,AAPL,2013-06-22,call,310.0,A,138.85,,141.2,,0,1,2013-06-03,0.9999,0.0,0.3292,0.0001,0.3338
1087,AAPL130622P00310000,AAPL,2013-06-22,put,310.0,A,0.01,,0.04,,25,702,2013-06-03,0.0,0.0,-0.0023,0.0005,0.3584
1088,AAPL130622C00315000,AAPL,2013-06-22,call,315.0,A,133.65,,136.2,,0,0,2013-06-03,0.9999,0.0,0.3148,0.0004,0.3338
1089,AAPL130622P00315000,AAPL,2013-06-22,put,315.0,A,0.03,,0.05,,12,734,2013-06-03,0.0,0.0,-0.0057,0.0016,0.3584
1090,AAPL130622C00320000,AAPL,2013-06-22,call,320.0,A,128.75,,131.2,,0,7,2013-06-03,0.9999,0.0,0.299,0.001,0.3338
1091,AAPL130622P00320000,AAPL,2013-06-22,put,320.0,A,0.02,,0.12,,27,856,2013-06-03,0.0,0.0,-0.0136,0.0038,0.3584
1092,AAPL130622C00325000,AAPL,2013-06-22,call,325.0,A,123.7,,126.3,,0,3,2013-06-03,0.9999,0.0,0.2805,0.0023,0.3338
1093,AAPL130622P00325000,AAPL,2013-06-22,put,325.0,A,0.02,,0.08,,0,847,2013-06-03,0.0,0.0,-0.0307,0.0086,0.3584
1094,AAPL130622C00330000,AAPL,2013-06-22,call,330.0,A,119.9,,121.25,,0,15,2013-06-03,0.9999,0.0,0.2555,0.0057,0.3338
1095,AAPL130622P00330000,AAPL,2013-06-22,put,330.0,A,0.02,,0.09,,0,932,2013-06-03,0.0,0.0,-0.0658,0.0184,0.3584
1096,AAPL130622C00335000,AAPL,2013-06-22,call,335.0,A,113.7,,116.3,,0,2,2013-06-03,0.9998,0.0,0.217,0.0133,0.3338
1097,AAPL130622P00335000,AAPL,2013-06-22,put,335.0,A,0.02,,0.13,,1,509,2013-06-03,-0.0001,0.0,-0.1348,0.0378,0.3584
1098,AAPL130622C00340000,AAPL,2013-06-22,call,340.0,A,109.85,,111.3,,0,15,2013-06-03,0.9998,0.0,0.1517,0.0289,0.3338
1099,AAPL130622P00340000,AAPL,2013-06-22,put,340.0,A,0.05,,0.1,,1,1364,2013-06-03,-0.0002,0.0,-0.2638,0.0738,0.3584
1100,AAPL130622C00345000,AAPL,2013-06-22,call,345.0,A,105.3,,106.3,,4,25,2013-06-03,0.9997,0.0,0.0362,0.0595,0.3338
1101,AAPL130622P00345000,AAPL,2013-06-22,put,345.0,A,0.02,,0.11,,6,1467,2013-06-03,-0.0004,0.0,-0.4947,0.1387,0.3584
1102,AAPL130622C00350000,AAPL,2013-06-22,call,350.0,A,100.3,,101.15,,51,123,2013-06-03,0.9996,0.0,-0.1684,0.117,0.3338
1103,AAPL130622P00350000,AAPL,2013-06-22,put,350.0,A,0.03,,0.09,,7,3457,2013-06-03,-0.0007,0.0001,-0.89,0.2495,0.3584
1104,AAPL130622C00355000,AAPL,2013-06-22,call,355.0,A,95.4,,96.05,,0,38,2013-06-03,0.9992,0.0001,-0.5233,0.2196,0.3338
1105,AAPL130622P00355000,AAPL,2013-06-22,put,355.0,A,0.05,,0.16,,0,1051,2013-06-03,-0.0013,0.0001,-1.5388,0.4313,0.3584
1106,AAPL130622C00360000,AAPL,2013-06-22,call,360.0,A,90.4,,91.1,,0,54,2013-06-03,0.9987,0.0001,-1.1186,0.3947,0.3338
1107,AAPL130622P00360000,AAPL,2013-06-22,put,360.0,A,0.09,,0.15,,51,2425,2013-06-03,-0.0023,0.0002,-2.5608,0.7178,0.3584
1108,AAPL130622C00365000,AAPL,2013-06-22,call,365.0,A,85.4,,86.2,,25,46,2013-06-03,0.9977,0.0002,-2.0799,0.6798,0.3338
1109,AAPL130622P00365000,AAPL,2013-06-22,put,365.0,A,0.1,,0.16,,13,1033,2013-06-03,-0.0038,0.0002,-4.1081,1.1516,0.3584
1110,AAPL130622C00370000,AAPL,2013-06-22,call,370.0,A,80.55,,81.25,,0,180,2013-06-03,0.9961,0.0002,-3.5706,1.1244,0.3338
1111,AAPL130622P00370000,AAPL,2013-06-22,put,370.0,A,0.16,,0.21,,88,2086,2013-06-03,-0.0063,0.0005,-6.3616,1.7833,0.3584
1112,AAPL130622C00375000,AAPL,2013-06-22,call,375.0,A,74.95,,76.3,,0,116,2013-06-03,0.9936,0.0005,-5.7897,1.7882,0.3338
1113,AAPL130622P00375000,AAPL,2013-06-22,put,375.0,A,0.2,,0.24,,53,3622,2013-06-03,-0.01,0.0007,-9.522,2.6692,0.3584
1114,AAPL130622C00380000,AAPL,2013-06-22,call,380.0,A,70.6,,71.25,,26,616,2013-06-03,0.9897,0.0008,-8.9612,2.7387,0.3338
1115,AAPL130622P00380000,AAPL,2013-06-22,put,380.0,A,0.24,,0.28,,475,4134,2013-06-03,-0.0152,0.0011,-13.7937,3.8667,0.3584
1116,AAPL130622C00385000,AAPL,2013-06-22,call,385.0,A,65.4,,66.7,,1,175,2013-06-03,0.9839,0.0011,-13.314,4.0447,0.3338
1117,AAPL130622P00385000,AAPL,2013-06-22,put,385.0,A,0.28,,0.35,,1188,3290,2013-06-03,-0.0226,0.0015,-19.362,5.4276,0.3584
1118,AAPL130622C00390000,AAPL,2013-06-22,call,390.0,A,60.8,,61.4,,21,415,2013-06-03,0.9767,0.0016,-18.0591,5.5301,0.3301
1119,AAPL130622P00390000,AAPL,2013-06-22,put,390.0,A,0.39,,0.42,,249,6790,2013-06-03,-0.0291,0.0019,-23.2016,6.6984,0.3479
1120,AAPL130622C00395000,AAPL,2013-06-22,call,395.0,A,55.85,,56.85,,8,412,2013-06-03,0.9641,0.0023,-26.328,7.9536,0.3338
1121,AAPL130622P00395000,AAPL,2013-06-22,put,395.0,A,0.5,,0.53,,314,3265,2013-06-03,-0.037,0.0023,-27.3421,8.1611,0.3366
1122,AAPL130622C00400000,AAPL,2013-06-22,call,400.0,A,51.1,,51.65,,223,2317,2013-06-03,0.9542,0.0028,-31.0012,9.687,0.3224
1123,AAPL130622P00400000,AAPL,2013-06-22,put,400.0,A,0.66,,0.69,,567,12910,2013-06-03,-0.0479,0.003,-32.7895,10.0715,0.3271
1124,AAPL130622C00405000,AAPL,2013-06-22,call,405.0,A,46.35,,46.9,,140,395,2013-06-03,0.9378,0.0038,-39.0216,12.3585,0.3178
1125,AAPL130622P00405000,AAPL,2013-06-22,put,405.0,A,0.89,,0.92,,464,4245,2013-06-03,-0.0629,0.0038,-39.6528,12.4811,0.3192
1126,AAPL130622C00410000,AAPL,2013-06-22,call,410.0,A,41.75,,42.2,,224,1692,2013-06-03,0.916,0.0049,-48.6133,15.5583,0.3143
1127,AAPL130622P00410000,AAPL,2013-06-22,put,410.0,A,1.2,,1.24,,436,6819,2013-06-03,-0.0825,0.0047,-47.7584,15.3698,0.3122
1128,AAPL130622C00415000,AAPL,2013-06-22,call,415.0,A,37.2,,37.55,,208,1837,2013-06-03,0.8917,0.006,-57.2348,18.7701,0.3066
1129,AAPL130622P00415000,AAPL,2013-06-22,put,415.0,A,1.61,,1.66,,477,5144,2013-06-03,-0.1073,0.006,-56.6842,18.6549,0.3053
1130,AAPL130622C00420000,AAPL,2013-06-22,call,420.0,A,32.75,,33.1,,377,3826,2013-06-03,0.8608,0.0073,-66.7115,22.3753,0.2997
1131,AAPL130622P00420000,AAPL,2013-06-22,put,420.0,A,2.16,,2.24,,833,12487,2013-06-03,-0.1388,0.0073,-66.5996,22.3505,0.2994
1132,AAPL130622C00425000,AAPL,2013-06-22,call,425.0,A,28.55,,28.9,,273,5089,2013-06-03,0.8205,0.0087,-78.0341,26.4498,0.2965
1133,AAPL130622P00425000,AAPL,2013-06-22,put,425.0,A,2.91,,2.99,,522,7754,2013-06-03,-0.1779,0.0088,-77.111,26.3094,0.2945
1134,AAPL130622C00430000,AAPL,2013-06-22,call,430.0,A,24.3,,24.85,,787,4469,2013-06-03,0.7766,0.0103,-86.4656,30.1578,0.2881
1135,AAPL130622P00430000,AAPL,2013-06-22,put,430.0,A,3.9,,3.95,,1062,9831,2013-06-03,-0.2247,0.0102,-87.3849,30.2679,0.2901
1136,AAPL130622C00435000,AAPL,2013-06-22,call,435.0,A,20.75,,21.05,,1278,4285,2013-06-03,0.7204,0.0115,-96.9971,33.9691,0.2869
1137,AAPL130622P00435000,AAPL,2013-06-22,put,435.0,A,5.1,,5.2,,1883,4208,2013-06-03,-0.2788,0.0115,-96.5438,33.933,0.2859
1138,AAPL130622C00440000,AAPL,2013-06-22,call,440.0,A,17.3,,17.55,,4484,9562,2013-06-03,0.6595,0.0128,-104.2508,37.023,0.2829
1139,AAPL130622P00440000,AAPL,2013-06-22,put,440.0,A,6.6,,6.75,,2232,8133,2013-06-03,-0.3401,0.0129,-103.8877,37.0079,0.2821
1140,AAPL130622C00445000,AAPL,2013-06-22,call,445.0,A,14.15,,14.45,,3255,4664,2013-06-03,0.5928,0.0137,-109.2437,39.196,0.28
1141,AAPL130622P00445000,AAPL,2013-06-22,put,445.0,A,8.5,,8.6,,3559,5119,2013-06-03,-0.4069,0.0138,-108.9198,39.192,0.2793
1142,AAPL130622C00450000,AAPL,2013-06-22,call,450.0,A,11.4,,11.6,,10133,17880,2013-06-03,0.5225,0.0143,-110.7632,40.2283,0.2766
1143,AAPL130622P00450000,AAPL,2013-06-22,put,450.0,A,10.7,,10.85,,3623,9989,2013-06-03,-0.4773,0.0143,-110.7097,40.2283,0.2766
1144,AAPL130622C00455000,AAPL,2013-06-22,call,455.0,A,9.05,,9.2,,3017,8755,2013-06-03,0.4512,0.0143,-109.4797,39.9926,0.275
1145,AAPL130622P00455000,AAPL,2013-06-22,put,455.0,A,13.2,,13.5,,1758,4440,2013-06-03,-0.549,0.0143,-108.8834,39.9883,0.2737
1146,AAPL130622C00460000,AAPL,2013-06-22,call,460.0,A,7.0,,7.15,,6861,12515,2013-06-03,0.381,0.0138,-104.5236,38.4894,0.2728
1147,AAPL130622P00460000,AAPL,2013-06-22,put,460.0,A,16.25,,16.45,,1201,4325,2013-06-03,-0.6189,0.0138,-104.4003,38.4879,0.2727
1148,AAPL130622C00465000,AAPL,2013-06-22,call,465.0,A,5.35,,5.4,,5973,6710,2013-06-03,0.3144,0.013,-96.6849,35.8522,0.2708
1149,AAPL130622P00465000,AAPL,2013-06-22,put,465.0,A,19.5,,19.8,,182,2680,2013-06-03,-0.6855,0.013,-96.5453,35.8487,0.2708
1150,AAPL130622C00470000,AAPL,2013-06-22,call,470.0,A,4.0,,4.05,,6567,14757,2013-06-03,0.2544,0.0117,-87.2372,32.3965,0.2705
1151,AAPL130622P00470000,AAPL,2013-06-22,put,470.0,A,23.15,,23.45,,203,3654,2013-06-03,-0.746,0.0118,-86.8433,32.3622,0.2698
1152,AAPL130622C00475000,AAPL,2013-06-22,call,475.0,A,2.95,,3.0,,2878,19310,2013-06-03,0.2011,0.0103,-76.1665,28.369,0.2697
1153,AAPL130622P00475000,AAPL,2013-06-22,put,475.0,A,27.05,,27.45,,234,9260,2013-06-03,-0.799,0.0103,-75.9951,28.3611,0.2696
1154,AAPL130622C00480000,AAPL,2013-06-22,call,480.0,A,2.17,,2.24,,4754,10340,2013-06-03,0.1577,0.0088,-65.7988,24.3449,0.2715
1155,AAPL130622P00480000,AAPL,2013-06-22,put,480.0,A,31.25,,31.7,,83,2319,2013-06-03,-0.8425,0.0088,-65.4626,24.3065,0.2711
1156,AAPL130622C00485000,AAPL,2013-06-22,call,485.0,A,1.6,,1.65,,755,4456,2013-06-03,0.1224,0.0073,-55.8948,20.4919,0.274
1157,AAPL130622P00485000,AAPL,2013-06-22,put,485.0,A,35.6,,36.1,,13,1054,2013-06-03,-0.8802,0.0073,-54.2644,20.1697,0.271
1158,AAPL130622C00490000,AAPL,2013-06-22,call,490.0,A,1.19,,1.23,,1247,18710,2013-06-03,0.0946,0.006,-47.0009,17.02,0.2774
1159,AAPL130622P00490000,AAPL,2013-06-22,put,490.0,A,40.2,,40.75,,28,2051,2013-06-03,-0.9064,0.006,-46.2208,16.8756,0.2761
1160,AAPL130622C00495000,AAPL,2013-06-22,call,495.0,A,0.89,,0.94,,462,3761,2013-06-03,0.0737,0.0049,-39.6526,14.1048,0.2824
1161,AAPL130622P00495000,AAPL,2013-06-22,put,495.0,A,44.9,,45.45,,93,895,2013-06-03,-0.928,0.0047,-38.4043,13.8413,0.28
1162,AAPL130622C00500000,AAPL,2013-06-22,call,500.0,A,0.7,,0.72,,2449,82537,2013-06-03,0.0583,0.004,-33.8255,11.7573,0.289
1163,AAPL130622P00500000,AAPL,2013-06-22,put,500.0,A,49.7,,50.25,,72,32909,2013-06-03,-0.9437,0.0039,-32.3084,11.4225,0.2858
1164,AAPL130622C00505000,AAPL,2013-06-22,call,505.0,A,0.53,,0.58,,140,3929,2013-06-03,0.0463,0.0032,-28.8725,9.8017,0.2959
1165,AAPL130622P00505000,AAPL,2013-06-22,put,505.0,A,54.5,,55.3,,10,1749,2013-06-03,-0.9541,0.0032,-28.2851,9.7044,0.2949
1166,AAPL130622C00510000,AAPL,2013-06-22,call,510.0,A,0.42,,0.47,,191,24163,2013-06-03,0.0376,0.0027,-25.0352,8.2726,0.304
1167,AAPL130622P00510000,AAPL,2013-06-22,put,510.0,A,59.4,,59.95,,10,1287,2013-06-03,-0.9693,0.0023,-19.9205,6.9877,0.2895
1168,AAPL130622C00515000,AAPL,2013-06-22,call,515.0,A,0.35,,0.41,,905,2861,2013-06-03,0.0317,0.0022,-22.4968,7.1879,0.3144
1169,AAPL130622P00515000,AAPL,2013-06-22,put,515.0,A,64.25,,64.9,,65,765,2013-06-03,-0.9762,0.0019,-16.294,5.6291,0.2949
1170,AAPL130622C00520000,AAPL,2013-06-22,call,520.0,A,0.26,,0.34,,502,13959,2013-06-03,0.0251,0.0018,-18.8274,5.9139,0.3197
1171,AAPL130622P00520000,AAPL,2013-06-22,put,520.0,A,69.25,,69.85,,19,839,2013-06-03,-0.9833,0.0014,-11.9883,4.167,0.2949
1172,AAPL130622C00525000,AAPL,2013-06-22,call,525.0,A,0.23,,0.3,,80,18377,2013-06-03,0.0218,0.0016,-17.3407,5.2595,0.3312
1173,AAPL130622P00525000,AAPL,2013-06-22,put,525.0,A,74.25,,74.95,,43,16035,2013-06-03,-0.9884,0.001,-8.6341,3.0292,0.2949
1174,AAPL130622C00530000,AAPL,2013-06-22,call,530.0,A,0.17,,0.24,,77,2495,2013-06-03,0.0171,0.0013,-14.3072,4.2838,0.3355
1175,AAPL130622P00530000,AAPL,2013-06-22,put,530.0,A,79.2,,79.85,,36,1294,2013-06-03,-0.9921,0.0007,-6.079,2.1635,0.2949
1176,AAPL130622C00535000,AAPL,2013-06-22,call,535.0,A,0.14,,0.2,,12,1825,2013-06-03,0.0142,0.001,-12.4881,3.6563,0.3431
1177,AAPL130622P00535000,AAPL,2013-06-22,put,535.0,A,84.0,,84.95,,7,484,2013-06-03,-0.9946,0.0005,-4.1732,1.5189,0.2949
1178,AAPL130622C00540000,AAPL,2013-06-22,call,540.0,A,0.1,,0.19,,133,4931,2013-06-03,0.0118,0.0009,-10.8453,3.1109,0.3502
1179,AAPL130622P00540000,AAPL,2013-06-22,put,540.0,A,89.2,,90.1,,5,2493,2013-06-03,-0.9964,0.0002,-2.7795,1.0489,0.2949
1180,AAPL130622C00545000,AAPL,2013-06-22,call,545.0,A,0.09,,0.18,,3,1693,2013-06-03,0.0107,0.0008,-10.2793,2.8533,0.3619
1181,AAPL130622P00545000,AAPL,2013-06-22,put,545.0,A,94.1,,95.25,,1,874,2013-06-03,-0.9976,0.0002,-1.7788,0.7127,0.2949
1182,AAPL130622C00550000,AAPL,2013-06-22,call,550.0,A,0.09,,0.14,,62,16131,2013-06-03,0.0092,0.0007,-9.3165,2.524,0.3708
1183,AAPL130622P00550000,AAPL,2013-06-22,put,550.0,A,99.15,,100.05,,23,11275,2013-06-03,-0.9984,0.0002,-1.0725,0.4768,0.2949
1184,AAPL130622C00555000,AAPL,2013-06-22,call,555.0,A,0.04,,0.14,,1,1518,2013-06-03,0.0068,0.0005,-7.0415,1.9123,0.3699
1185,AAPL130622P00555000,AAPL,2013-06-22,put,555.0,A,104.0,,105.25,,0,371,2013-06-03,-0.999,0.0001,-0.5813,0.3141,0.2949
1186,AAPL130622C00560000,AAPL,2013-06-22,call,560.0,A,0.07,,0.1,,0,2373,2013-06-03,0.0068,0.0005,-7.3717,1.9194,0.3857
1187,AAPL130622P00560000,AAPL,2013-06-22,put,560.0,A,109.2,,110.25,,5,539,2013-06-03,-0.9993,0.0001,-0.2441,0.2039,0.2949
1188,AAPL130622C00565000,AAPL,2013-06-22,call,565.0,A,0.03,,0.1,,16,1044,2013-06-03,0.0047,0.0004,-5.406,1.4168,0.3832
1189,AAPL130622P00565000,AAPL,2013-06-22,put,565.0,A,114.05,,115.25,,0,1124,2013-06-03,-0.9995,0.0,-0.0149,0.1305,0.2949
1190,AAPL130622C00570000,AAPL,2013-06-22,call,570.0,A,0.02,,0.1,,1,1811,2013-06-03,0.0036,0.0002,-4.1241,1.0808,0.3832
1191,AAPL130622P00570000,AAPL,2013-06-22,put,570.0,A,119.15,,120.0,,13,1119,2013-06-03,-0.9997,0.0,0.1401,0.0824,0.2949
1192,AAPL130622C00575000,AAPL,2013-06-22,call,575.0,A,0.03,,0.1,,5,1203,2013-06-03,0.0026,0.0002,-3.1212,0.8179,0.3832
1193,AAPL130622P00575000,AAPL,2013-06-22,put,575.0,A,124.0,,125.25,,0,384,2013-06-03,-0.9997,0.0,0.245,0.0513,0.2949
1194,AAPL130622C00580000,AAPL,2013-06-22,call,580.0,A,0.01,,0.1,,3,3174,2013-06-03,0.0019,0.0002,-2.3437,0.6142,0.3832
1195,AAPL130622P00580000,AAPL,2013-06-22,put,580.0,A,129.1,,130.05,,3,1691,2013-06-03,-0.9998,0.0,0.3167,0.0315,0.2949
1196,AAPL130622C00585000,AAPL,2013-06-22,call,585.0,A,0.01,,0.11,,0,810,2013-06-03,0.0014,0.0001,-1.7467,0.4578,0.3832
1197,AAPL130622P00585000,AAPL,2013-06-22,put,585.0,A,133.2,,136.0,,0,284,2013-06-03,-0.9998,0.0,0.3668,0.0191,0.2949
1198,AAPL130622C00590000,AAPL,2013-06-22,call,590.0,A,0.02,,0.11,,0,997,2013-06-03,0.001,0.0001,-1.2922,0.3386,0.3832
1199,AAPL130622P00590000,AAPL,2013-06-22,put,590.0,A,139.1,,140.0,,0,63,2013-06-03,-0.9998,0.0,0.403,0.0115,0.2949
1200,AAPL130622C00595000,AAPL,2013-06-22,call,595.0,A,0.02,,0.07,,0,1291,2013-06-03,0.0007,0.0001,-0.9491,0.2487,0.3832
1201,AAPL130622P00595000,AAPL,2013-06-22,put,595.0,A,144.15,,145.2,,0,151,2013-06-03,-0.9999,0.0,0.4304,0.0068,0.2949
1202,AAPL130622C00600000,AAPL,2013-06-22,call,600.0,A,0.02,,0.05,,20,13898,2013-06-03,0.0005,0.0,-0.6923,0.1814,0.3832
1203,AAPL130622P00600000,AAPL,2013-06-22,put,600.0,A,149.15,,150.25,,0,1410,2013-06-03,-0.9999,0.0,0.4523,0.004,0.2949
1204,AAPL130622C00605000,AAPL,2013-06-22,call,605.0,A,0.01,,0.09,,16,1153,2013-06-03,0.0004,0.0,-0.5017,0.1315,0.3832
1205,AAPL130622P00605000,AAPL,2013-06-22,put,605.0,A,154.15,,155.25,,0,74,2013-06-03,-0.9999,0.0,0.4709,0.0023,0.2949
1206,AAPL130622C00610000,AAPL,2013-06-22,call,610.0,A,0.01,,0.06,,56,1731,2013-06-03,0.0002,0.0,-0.3611,0.0946,0.3832
1207,AAPL130622P00610000,AAPL,2013-06-22,put,610.0,A,158.7,,161.0,,0,15,2013-06-03,-0.9999,0.0,0.4875,0.0013,0.2949
1208,AAPL130622C00615000,AAPL,2013-06-22,call,615.0,A,0.01,,0.04,,28,941,2013-06-03,0.0002,0.0,-0.2582,0.0677,0.3832
1209,AAPL130622P00615000,AAPL,2013-06-22,put,615.0,A,164.15,,165.2,,0,9,2013-06-03,-0.9999,0.0,0.5029,0.0007,0.2949
1210,AAPL130622C00620000,AAPL,2013-06-22,call,620.0,A,0.01,,0.03,,73,2291,2013-06-03,0.0001,0.0,-0.1835,0.048,0.3832
1211,AAPL130622P00620000,AAPL,2013-06-22,put,620.0,A,169.05,,170.3,,1,82,2013-06-03,-0.9999,0.0,0.5175,0.0004,0.2949
1212,AAPL130622C00625000,AAPL,2013-06-22,call,625.0,A,0.01,,0.06,,0,896,2013-06-03,0.0001,0.0,-0.1297,0.034,0.3832
1213,AAPL130622P00625000,AAPL,2013-06-22,put,625.0,A,174.1,,175.3,,0,70,2013-06-03,-0.9999,0.0,0.5316,0.0002,0.2949
1214,AAPL130622C00630000,AAPL,2013-06-22,call,630.0,A,0.0,,0.04,,1,739,2013-06-03,0.0001,0.0,-0.0911,0.0239,0.3832
1215,AAPL130622P00630000,AAPL,2013-06-22,put,630.0,A,179.1,,180.25,,0,77,2013-06-03,-0.9999,0.0,0.5457,0.0001,0.2949
1216,AAPL130622C00635000,AAPL,2013-06-22,call,635.0,A,0.0,,0.04,,0,679,2013-06-03,0.0,0.0,-0.0636,0.0167,0.3832
